stratum,head_index,head_name,scale,n_raw,n_counted,median_signed,mean_signed,q50_abs,q75_abs,q90_abs,q95_abs,max_abs,n_clipped_members
Br40f|Br60f,0,Medical material,probability,237,236,-7.31050968170166e-05,0.0001482088434494148,0.0018869340419769287,0.004515908658504486,0.009760946035385132,0.012262791395187378,0.02167445421218872,0
Br40f|Br60f,1,Arterial wall calcification,probability,237,236,0.0013997852802276611,0.0030553421731722556,0.002649962902069092,0.006730258464813232,0.01414807140827179,0.018820323050022125,0.037692755460739136,0
Br40f|Br60f,2,Cardiomegaly,probability,237,236,0.00012290477752685547,0.0003290431479276237,0.0023792386054992676,0.006529077887535095,0.014575064182281494,0.020362943410873413,0.05153501033782959,0
Br40f|Br60f,3,Pericardial effusion,probability,237,236,-0.0005709528923034668,-0.001013344374753661,0.0022593140602111816,0.005563393235206604,0.010453134775161743,0.0133446604013443,0.03404754400253296,0
Br40f|Br60f,4,Coronary artery wall calcification,probability,237,236,0.0010013580322265625,0.0025400832547979838,0.0026115477085113525,0.006802543997764587,0.013693243265151978,0.017709262669086456,0.03567862510681152,0
Br40f|Br60f,5,Hiatal hernia,probability,237,236,0.0018167495727539062,0.0028143898915436306,0.0022065937519073486,0.0042487382888793945,0.007766842842102051,0.009720370173454285,0.02218717336654663,0
Br40f|Br60f,6,Lymphadenopathy,probability,237,236,0.00017674267292022705,0.0004512785097299996,0.001636207103729248,0.003846369683742523,0.008099064230918884,0.011761553585529327,0.022947251796722412,0
Br40f|Br60f,7,Emphysema,probability,237,236,0.0008894652128219604,0.001787027186256344,0.0016754567623138428,0.003855206072330475,0.007932484149932861,0.010276444256305695,0.021731197834014893,0
Br40f|Br60f,8,Atelectasis,probability,237,236,0.0001421719789505005,0.0005073346576448214,0.0013975203037261963,0.0040142834186553955,0.00788891315460205,0.01022079586982727,0.01691967248916626,0
Br40f|Br60f,9,Lung nodule,probability,237,236,0.001233816146850586,0.0014914394182673955,0.0012725889682769775,0.002354145050048828,0.003837674856185913,0.004875585436820984,0.008585512638092041,0
Br40f|Br60f,10,Lung opacity,probability,237,236,-8.843839168548584e-05,-0.00038632258015163873,0.0013366639614105225,0.003435947000980377,0.006397321820259094,0.008010521531105042,0.015809714794158936,0
Br40f|Br60f,11,Pulmonary fibrotic sequela,probability,237,236,0.00142708420753479,0.0017841891464540514,0.001650691032409668,0.0031180381774902344,0.004990905523300171,0.0059175193309783936,0.009690284729003906,0
Br40f|Br60f,12,Pleural effusion,probability,237,236,-0.0006469488143920898,-0.0015159414733870555,0.002979263663291931,0.007553622126579285,0.015726953744888306,0.01988319307565689,0.04393383860588074,0
Br40f|Br60f,13,Mosaic attenuation pattern,probability,237,236,0.00010657310485839844,0.00015980510388390493,0.0020299553871154785,0.004733063280582428,0.008676707744598389,0.012582704424858093,0.03529435396194458,0
Br40f|Br60f,14,Peribronchial thickening,probability,237,236,0.0005836188793182373,0.0007362509683027106,0.0016797780990600586,0.0038379430770874023,0.007474035024642944,0.008154362440109253,0.015729427337646484,0
Br40f|Br60f,15,Consolidation,probability,237,236,-0.0008057355880737305,-0.0014818548145940748,0.002077549695968628,0.005095042288303375,0.010045930743217468,0.012117400765419006,0.02245238423347473,0
Br40f|Br60f,16,Bronchiectasis,probability,237,236,0.0007751584053039551,0.0010770257499258396,0.001613616943359375,0.002878144383430481,0.004721879959106445,0.005925238132476807,0.010409712791442871,0
Br40f|Br60f,17,Interlobular septal thickening,probability,237,236,-0.00018389523029327393,-0.0006233803549055326,0.001992538571357727,0.005141854286193848,0.010565191507339478,0.013078704476356506,0.028829991817474365,0
Br40f|Br60f,0,Medical material,logit,237,236,-0.0002975074980025444,0.0005548884598562066,0.007670036612968861,0.018556440893912333,0.039603854249995823,0.04957335083426076,0.08726729641010805,0
Br40f|Br60f,1,Arterial wall calcification,logit,237,236,0.0057173614712236615,0.012492286274545981,0.010951694365176845,0.027924549731098997,0.056886591451866794,0.07611426016993887,0.15122186659702674,0
Br40f|Br60f,2,Cardiomegaly,logit,237,236,0.000528525401971236,0.0014307846452543875,0.010179108647627944,0.027472465068932167,0.06033705867328408,0.08382328104329292,0.20683163494839926,0
Br40f|Br60f,3,Pericardial effusion,logit,237,236,-0.002402795234846919,-0.004264237160046019,0.009578423969009625,0.022713421718846244,0.04319524881736645,0.054421652920185984,0.13697929009856674,0
Br40f|Br60f,4,Coronary artery wall calcification,logit,237,236,0.004137840335741327,0.010336486226511218,0.010818169424561819,0.027464366875635596,0.05502249584519253,0.07173314623889046,0.14283458663094445,0
Br40f|Br60f,5,Hiatal hernia,logit,237,236,0.007299223185861098,0.011302012127812273,0.008855775212767758,0.017098121397864558,0.031133357679950617,0.03903571170802665,0.08876329502044322,0
Br40f|Br60f,6,Lymphadenopathy,logit,237,236,0.0007205889709449853,0.0017975464308616872,0.0066511589024165485,0.015437646714270052,0.032655869569332245,0.04736033066522154,0.0919611948362561,0
Br40f|Br60f,7,Emphysema,logit,237,236,0.0035874363693104844,0.007172320718370159,0.00675892101171871,0.015533720641907568,0.03181957726920932,0.041130186521083904,0.08699583877141802,0
Br40f|Br60f,8,Atelectasis,logit,237,236,0.0005762959051788391,0.0020245617289090328,0.005683751385964747,0.01611655653453431,0.03161816759295282,0.040885417979944605,0.06783521265949358,0
Br40f|Br60f,9,Lung nodule,logit,237,236,0.004939032779641566,0.005971020708081008,0.005094232140944555,0.009434303910005371,0.015365931670459573,0.01952322690962563,0.034354407790008236,0
Br40f|Br60f,10,Lung opacity,logit,237,236,-0.0003579052139307676,-0.0015530575115683366,0.005369166010248193,0.01380308143892172,0.025689380517709852,0.03206902241343791,0.06329072084137649,0
Br40f|Br60f,11,Pulmonary fibrotic sequela,logit,237,236,0.005724879477325799,0.007162686457035863,0.0066299949416032955,0.012508704745591338,0.020058581829849924,0.023866473771113346,0.03880987480324045,0
Br40f|Br60f,12,Pleural effusion,logit,237,236,-0.0026651518333777324,-0.006219277927813205,0.012647798141002795,0.030706367383973233,0.06601755337868093,0.08221058993098063,0.177799085034279,0
Br40f|Br60f,13,Mosaic attenuation pattern,logit,237,236,0.0004373267114008428,0.0006415911582011725,0.00834044792773575,0.019211970389725278,0.034980352817639546,0.050627726280602414,0.14405982252639435,0
Br40f|Br60f,14,Peribronchial thickening,logit,237,236,0.0023554954130100315,0.0029647004690976334,0.006809682709856406,0.015668950240832216,0.030193564769659603,0.033052683233537335,0.0629588584125565,0
Br40f|Br60f,15,Consolidation,logit,237,236,-0.003316193617899532,-0.0059870570387045635,0.008530869380047795,0.020679259750753694,0.040449872464101026,0.04902522067290256,0.08982855069264872,0
Br40f|Br60f,16,Bronchiectasis,logit,237,236,0.0031089826397445175,0.004330546426371592,0.006480392789747925,0.01155267902617099,0.019002889162684812,0.023862010541524432,0.04184034996679194,0
Br40f|Br60f,17,Interlobular septal thickening,logit,237,236,-0.0007558461729915422,-0.0025224580525405518,0.00821383755418087,0.02092052983164157,0.042375013254390505,0.05244078283698603,0.11542750021827812,0
Bl56f|Br40f,0,Medical material,probability,126,126,0.00011709332466125488,-0.0006668158466853793,0.002632647752761841,0.00593903660774231,0.014676988124847412,0.019772715866565704,0.053319573402404785,0
Bl56f|Br40f,1,Arterial wall calcification,probability,126,126,0.0002509951591491699,-0.0015134435324441818,0.003727272152900696,0.0098910853266716,0.01956196129322052,0.028424546122550964,0.07927319407463074,0
Bl56f|Br40f,2,Cardiomegaly,probability,126,126,-0.0009666085243225098,-0.005025350621768406,0.003604307770729065,0.01119307428598404,0.023900657892227173,0.038668327033519745,0.09973543882369995,0
Bl56f|Br40f,3,Pericardial effusion,probability,126,126,-0.0014108270406723022,-0.003014227700611902,0.003221571445465088,0.00861215591430664,0.01785886287689209,0.023177243769168854,0.06616067886352539,0
Bl56f|Br40f,4,Coronary artery wall calcification,probability,126,126,0.00029581785202026367,-0.0010771727751171778,0.003312408924102783,0.009914211928844452,0.02107486128807068,0.025987252593040466,0.07796195149421692,0
Bl56f|Br40f,5,Hiatal hernia,probability,126,126,0.00024329125881195068,-0.0004520293266054184,0.0017291605472564697,0.003765292465686798,0.006970301270484924,0.00972805917263031,0.026636958122253418,0
Bl56f|Br40f,6,Lymphadenopathy,probability,126,126,-0.0007180869579315186,-0.002455764583178929,0.0027156472206115723,0.006123170256614685,0.01403006911277771,0.01858237385749817,0.05483999848365784,0
Bl56f|Br40f,7,Emphysema,probability,126,126,0.00018283724784851074,-0.00012670102573576427,0.002205491065979004,0.00463336706161499,0.007253050804138184,0.011252149939537048,0.03342902660369873,0
Bl56f|Br40f,8,Atelectasis,probability,126,126,-0.00047825276851654053,-0.00189953451118772,0.002075880765914917,0.005233258008956909,0.011772185564041138,0.015462569892406464,0.04855269193649292,0
Bl56f|Br40f,9,Lung nodule,probability,126,126,0.0013078749179840088,0.0017564471751924545,0.001378089189529419,0.003132343292236328,0.004879385232925415,0.005827739834785461,0.008459627628326416,0
Bl56f|Br40f,10,Lung opacity,probability,126,126,-0.0005121231079101562,-0.0020492145466426063,0.0017676949501037598,0.004947081208229065,0.008935242891311646,0.01616673171520233,0.039998650550842285,0
Bl56f|Br40f,11,Pulmonary fibrotic sequela,probability,126,126,0.0012666881084442139,0.001511807952608381,0.0015776753425598145,0.0035061538219451904,0.005486041307449341,0.006392344832420349,0.009001851081848145,0
Bl56f|Br40f,12,Pleural effusion,probability,126,126,-0.0017284750938415527,-0.005676198809865921,0.004789441823959351,0.011624738574028015,0.026557087898254395,0.03778819739818573,0.1070108413696289,0
Bl56f|Br40f,13,Mosaic attenuation pattern,probability,126,126,-0.0007888227701187134,-0.003569397424894666,0.0030254125595092773,0.008094832301139832,0.015933603048324585,0.025638863444328308,0.06008902192115784,0
Bl56f|Br40f,14,Peribronchial thickening,probability,126,126,0.0003330409526824951,7.825238364083427e-05,0.0019008815288543701,0.005024760961532593,0.008037388324737549,0.011602617800235748,0.0279274582862854,0
Bl56f|Br40f,15,Consolidation,probability,126,126,-0.0011538714170455933,-0.0038021178472609747,0.0029814541339874268,0.007212787866592407,0.013612836599349976,0.0226316899061203,0.058436572551727295,0
Bl56f|Br40f,16,Bronchiectasis,probability,126,126,0.0016989409923553467,0.002273276921302553,0.0021473467350006104,0.004751712083816528,0.00651434063911438,0.00838443636894226,0.01106029748916626,0
Bl56f|Br40f,17,Interlobular septal thickening,probability,126,126,-0.0007836073637008667,-0.0038725558727506606,0.002705976366996765,0.008943766355514526,0.016893118619918823,0.0251496359705925,0.07310226559638977,0
Bl56f|Br40f,0,Medical material,logit,126,126,0.0004883839595373196,-0.0027299663864706987,0.011024440027753823,0.024066101659591277,0.05936962502891027,0.07946375901887222,0.21545464743911336,0
Bl56f|Br40f,1,Arterial wall calcification,logit,126,126,0.0010434974136404873,-0.005956651970120092,0.015381167453036776,0.04014165211044106,0.07927643527696701,0.11475189746535795,0.3192542437149456,0
