session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.585503339767456,0x1.2bc7180000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5637694597244263,0x1.20a6640000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.5857122540473938,0x1.2be27a0000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6312808990478516,0x1.4337400000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.5716426372528076,0x1.24ae580000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.5121194124221802,0x1.0634840000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.569342851638794,0x1.2380e80000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.5202022194862366,0x1.0a57f20000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.555336058139801,0x1.1c55020000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.4911822974681854,0x1.f6f87e0000000p-2
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.5580986142158508,0x1.1dbf1a0000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5226933360099792,0x1.0b9e760000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.5878162384033203,0x1.2cf6400000000p-1
20260815T231124Z-8e185556,chunk_09,p201_softer,p201,softer,valid_819_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5709949731826782,0x1.2459740000000p-1
