chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_09,p201,softer,valid_819_a_1.nii.gz,20f5c11c3df4b9de294cae63b4b7314fe8c8789cfd027bcf14dcd286e7f8790e,144975501,20260815T231124Z-8e185556,2026-08-16T00:08:22Z
chunk_09,p201,sharper,valid_819_a_2.nii.gz,e368d9dd3f243da41d106f6e799aa25b4b7ea51718b0f76dd9ccf0654175fe74,164668634,20260815T231124Z-8e185556,2026-08-16T00:08:25Z
chunk_09,p202,softer,valid_825_b_1.nii.gz,181483970c8fd4ae97d9739706c0dcd50929dee2304846fd9b02d560c1e243d2,141079133,20260815T231124Z-8e185556,2026-08-16T00:08:30Z
chunk_09,p202,sharper,valid_825_b_2.nii.gz,b57085f2e28bc166515f10844a189af8b76dd9d248ef0b59106b6e6982cafb0f,160123726,20260815T231124Z-8e185556,2026-08-16T00:08:34Z
chunk_09,p203,softer,valid_830_b_1.nii.gz,212ca38f7abbc94040f8cab260048bf6cbda52682333081df50a80d9903c3a12,144593240,20260815T231124Z-8e185556,2026-08-16T00:08:38Z
chunk_09,p203,sharper,valid_830_b_2.nii.gz,05b133cddb625c7eb0f496e19a2a73d3be5f8bd52422ab44594c5cbe3a4058ea,163472262,20260815T231124Z-8e185556,2026-08-16T00:08:43Z
chunk_09,p204,softer,valid_831_a_1.nii.gz,4283ccb43bca868007e6ea8a41576cf4b0ba923e3686abb6292d7925fe79fcfd,165257563,20260815T231124Z-8e185556,2026-08-16T00:08:51Z
chunk_09,p204,sharper,valid_831_a_2.nii.gz,66b0d75f35546bcfff5bc921c02816e1564a53efbc58d00cdb45286f203cfc96,191567451,20260815T231124Z-8e185556,2026-08-16T00:08:57Z
chunk_09,p205,softer,valid_836_a_1.nii.gz,59254c754fa32085eecbbdb80d5d7eafba01ccc603b5dc345b41fb67d51708ce,150065342,20260815T231124Z-8e185556,2026-08-16T00:09:01Z
chunk_09,p205,sharper,valid_836_a_2.nii.gz,2019d631b2360d41f8ed7f1245aa384d50c531aa447169db68ec9b8e41f54ef4,170969282,20260815T231124Z-8e185556,2026-08-16T00:09:06Z
chunk_09,p206,softer,valid_846_a_1.nii.gz,9c8b686e67c43bc9df624ce8758135589c6f002a2e407da57ec45130610e583d,150332132,20260815T231124Z-8e185556,2026-08-16T00:09:10Z
chunk_09,p206,sharper,valid_846_a_2.nii.gz,934fddd61455da70f3f7c44aac23359c13e712620b0ac28f1ce35c3a0517edac,170434467,20260815T231124Z-8e185556,2026-08-16T00:09:14Z
chunk_09,p207,softer,valid_847_a_1.nii.gz,5e669f70f567bf9e7347141a0d6225b2b4b5902048001d9b1dd2bea424f3775b,129531592,20260815T231124Z-8e185556,2026-08-16T00:09:18Z
chunk_09,p207,sharper,valid_847_a_2.nii.gz,83c007f75ab5cc4e9c73778b83eaa05e4b8045e8fd1b7f0d53de3f8ac9e9970e,146640225,20260815T231124Z-8e185556,2026-08-16T00:09:23Z
