chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_07,p151,softer,valid_609_a_1.nii.gz,1711be680cc17724b4e1bdf2efd321bfae69a59e2e8252a17755e9060921ac85,153911225,20260815T231124Z-8e185556,2026-08-15T23:46:29Z
chunk_07,p151,sharper,valid_609_a_2.nii.gz,154a6717ae47c42fc821eedc7e47a5d51fdba70b10c537acd9604f49240a2616,178731273,20260815T231124Z-8e185556,2026-08-15T23:46:33Z
chunk_07,p152,softer,valid_60_a_1.nii.gz,22f5657ff41ab3bd6863fa23aa1892e73301357f8f07cf79282680014d2f3c24,157173378,20260815T231124Z-8e185556,2026-08-15T23:46:37Z
chunk_07,p152,sharper,valid_60_a_2.nii.gz,64f7a2943b7d2d037a16a53869f6d0d0869df4e387f22998168e2eb20f176f8b,176595206,20260815T231124Z-8e185556,2026-08-15T23:46:40Z
chunk_07,p153,softer,valid_610_a_1.nii.gz,005fe4f4a33cd1fabd710dc8fa3e2a5fd7913a91ee9f8a2045f2ec18f5dcb531,129773693,20260815T231124Z-8e185556,2026-08-15T23:46:45Z
chunk_07,p153,sharper,valid_610_a_2.nii.gz,efb2f02e312db2b2b25fa3da34130a6fe233734fbc545220ad3f6743084f7069,149615399,20260815T231124Z-8e185556,2026-08-15T23:46:50Z
chunk_07,p154,softer,valid_617_a_1.nii.gz,503d587d3cb54b912484c93f09ae4cd12b0898cd3265060731a823cecc1d2ef7,159763519,20260815T231124Z-8e185556,2026-08-15T23:46:53Z
chunk_07,p154,sharper,valid_617_a_2.nii.gz,d8064f1712064aa9013de51c0c6dcecdb5fad291d0c92f13b70a381af22f3e8f,181828286,20260815T231124Z-8e185556,2026-08-15T23:46:57Z
chunk_07,p155,softer,valid_619_a_1.nii.gz,4179748ab155cccbb6d2bf19ef404bb7e1f0ad7c8d65d896eba5b458f4b7fbfc,127011529,20260815T231124Z-8e185556,2026-08-15T23:47:00Z
chunk_07,p155,sharper,valid_619_a_2.nii.gz,0b34c069684d9af5b80bf1bc46057a191a0de2c7f88bfc4170cf33b0bd648487,143185013,20260815T231124Z-8e185556,2026-08-15T23:47:03Z
chunk_07,p156,softer,valid_623_a_1.nii.gz,fe83ace0302caa0a29f287f796788bf4bd00e6a6b5b2fe398d916d1c131ced7a,140072977,20260815T231124Z-8e185556,2026-08-15T23:47:06Z
chunk_07,p156,sharper,valid_623_a_2.nii.gz,effc11a3d41adebe4b26328521cc0b6be5b386cdda7adf8c4caf367f2eabc5b3,158263521,20260815T231124Z-8e185556,2026-08-15T23:47:10Z
chunk_07,p157,softer,valid_62_a_1.nii.gz,ff0810fb471b902769a9f1d5192878db08a5027b4381c56ac1511f3cb73bd901,130942234,20260815T231124Z-8e185556,2026-08-15T23:47:12Z
chunk_07,p157,sharper,valid_62_a_2.nii.gz,1897f492e3685ba5d1cc869fcd54fd85811604533e8b97dc716a23fe0c1cff18,150251221,20260815T231124Z-8e185556,2026-08-15T23:47:16Z
chunk_07,p158,softer,valid_62_c_1.nii.gz,b075b4071265f13d8ff162d7c3c5e6accb8527d58f8d4f11f74ee9cb21d5ecbf,108594359,20260815T231124Z-8e185556,2026-08-15T23:47:19Z
chunk_07,p158,sharper,valid_62_c_2.nii.gz,4cf0eea75c6456926ff17d22decf8c172e495ca093e5b4afbea41319d2e94aa6,124016423,20260815T231124Z-8e185556,2026-08-15T23:47:22Z
chunk_07,p159,softer,valid_635_a_1.nii.gz,8a543e142840b0da114cc32d3202af76ecc78edc68669032dd0e625959bd4be6,145006770,20260815T231124Z-8e185556,2026-08-15T23:47:25Z
chunk_07,p159,sharper,valid_635_a_2.nii.gz,302b6c55b6bac809ea5cf2410c743ffb6a53e5ec5db22be45b8725add990a9f9,166539955,20260815T231124Z-8e185556,2026-08-15T23:47:29Z
chunk_07,p160,softer,valid_638_a_1.nii.gz,929131e438693b83eff2ad1827da0f679c4b1d8db12440b1f76a55ae0a3ab947,171081215,20260815T231124Z-8e185556,2026-08-15T23:47:32Z
chunk_07,p160,sharper,valid_638_a_2.nii.gz,2a6dca2a0ef0adc739068fb42d95e36803f709e314e29645c31fb704796ea456,195586035,20260815T231124Z-8e185556,2026-08-15T23:47:37Z
chunk_07,p161,softer,valid_640_a_1.nii.gz,077379d7754093ad5194affb9887300824f358d3b12c6da44ff02e94f29334f5,142340865,20260815T231124Z-8e185556,2026-08-15T23:47:40Z
chunk_07,p161,sharper,valid_640_a_2.nii.gz,f225a4b73ac3514248e87103427977f955292caaab4d7a8c03784bfef0022f9a,162166159,20260815T231124Z-8e185556,2026-08-15T23:47:43Z
chunk_07,p162,softer,valid_643_b_1.nii.gz,55a39e99952c78bcb725581f78e6ec6664cc94da8ff442c94f084ee279d2c20f,154528202,20260815T231124Z-8e185556,2026-08-15T23:47:46Z
chunk_07,p162,sharper,valid_643_b_2.nii.gz,78ac0bdbd18ac9c36fb609931c705366b3094216ff03edb32fd63f6516fb586b,172079521,20260815T231124Z-8e185556,2026-08-15T23:47:50Z
chunk_07,p163,softer,valid_644_a_1.nii.gz,1d76a22d91735cf87959a370a6e5fdd511eb415687eeb5c8dc9031ec04d9687e,152520799,20260815T231124Z-8e185556,2026-08-15T23:47:53Z
chunk_07,p163,sharper,valid_644_a_2.nii.gz,82991a07e0f3cec7faa271b71734f0d920a219d2c47dd41eb5b449ca40d85efd,172251404,20260815T231124Z-8e185556,2026-08-15T23:47:58Z
chunk_07,p164,softer,valid_648_a_1.nii.gz,7c9ef3e7dc42230f8b2b8d2fd94e03297bdcde15a9784de6dc6effc7a248ec80,155026207,20260815T231124Z-8e185556,2026-08-15T23:48:02Z
chunk_07,p164,sharper,valid_648_a_2.nii.gz,08fe54fcb38b48abd98c5f826e45ccdbc92bf57ced152c6ede4404f3211a5c4c,177268549,20260815T231124Z-8e185556,2026-08-15T23:48:06Z
chunk_07,p165,softer,valid_653_a_1.nii.gz,aab1c5b9f89e7b321a29b66eac44c2957626baecb666ddc0c6d6bfbecfbbce5d,149026925,20260815T231124Z-8e185556,2026-08-15T23:48:10Z
chunk_07,p165,sharper,valid_653_a_2.nii.gz,948eedd6b1157ed3ea6a67891bfabda7555b46895d8d016e327581631899ae62,166002475,20260815T231124Z-8e185556,2026-08-15T23:48:14Z
chunk_07,p166,softer,valid_654_a_1.nii.gz,5488934edc9e5d0805a2587cc12a0335fbd18f142b0b87c1f3b9793c929b9414,133069117,20260815T231124Z-8e185556,2026-08-15T23:48:17Z
chunk_07,p166,sharper,valid_654_a_2.nii.gz,3dff8e2be6ea9279c54d3491bbba87a34b0fe3077a1c64531fec9f6e8577862b,151783204,20260815T231124Z-8e185556,2026-08-15T23:48:20Z
chunk_07,p167,softer,valid_664_a_1.nii.gz,c7e448d6fad905a6ba717813326c94c8e9f4ea0438130947501eeb805be5e3a3,165398800,20260815T231124Z-8e185556,2026-08-15T23:48:23Z
chunk_07,p167,sharper,valid_664_a_2.nii.gz,e146f32054ccd0a18603e4a5c2b3e0133facf58cf9bf50f5487597e42c144ee1,187034442,20260815T231124Z-8e185556,2026-08-15T23:48:27Z
chunk_07,p168,softer,valid_665_a_1.nii.gz,8d28a4c655c3a341bf5610c2c25adecbd102d6cb40581be0affc338a0e386641,163082821,20260815T231124Z-8e185556,2026-08-15T23:48:31Z
chunk_07,p168,sharper,valid_665_a_2.nii.gz,79fa81fe181d84f9dc5da5b0b796ff246d1eae4a557f3a26652d919d74b04a30,185627166,20260815T231124Z-8e185556,2026-08-15T23:48:35Z
chunk_07,p169,softer,valid_667_c_1.nii.gz,e6d854f2cb40aa92625004a9b14cfd8ab41204206b164989ad0d2edc556028ad,143659977,20260815T231124Z-8e185556,2026-08-15T23:48:38Z
chunk_07,p169,sharper,valid_667_c_2.nii.gz,7c17f1ce00f7b9204502c4ad2df69e3a670eb407a3f9ce950835e74dbd7381d9,163925307,20260815T231124Z-8e185556,2026-08-15T23:48:41Z
chunk_07,p170,softer,valid_677_a_1.nii.gz,f0bc615027e593992851a1ed7ee66616424a404b72715f20ac627bd2fcfb3b68,165499894,20260815T231124Z-8e185556,2026-08-15T23:48:45Z
chunk_07,p170,sharper,valid_677_a_2.nii.gz,6abfc271c9a2f8d1143ef9b74708fb437f0d06f70823e2f78085e0e6b8c462bc,187316914,20260815T231124Z-8e185556,2026-08-15T23:48:50Z
chunk_07,p171,softer,valid_681_a_1.nii.gz,1fa9a667cc0ed22e294fc8b3228d8e992f72d88eaadd74c7d98f33fa659e0fa2,170760130,20260815T231124Z-8e185556,2026-08-15T23:48:54Z
chunk_07,p171,sharper,valid_681_a_2.nii.gz,bdabe8d31ff4095ccf3b5531ea34f28230f4ff8c09681f138670ae51757eb9ff,193997577,20260815T231124Z-8e185556,2026-08-15T23:48:57Z
chunk_07,p172,softer,valid_682_a_1.nii.gz,5ecdcbc94db375e58ee6c5a7272291789509dbb7d8f7f6de1b4e3dd30442d6b5,152068562,20260815T231124Z-8e185556,2026-08-15T23:49:00Z
chunk_07,p172,sharper,valid_682_a_2.nii.gz,38d643b48deb39d6fc918a0fcd4af6b2fb2cbf43c17098a8130e4c265a12c82d,170494795,20260815T231124Z-8e185556,2026-08-15T23:49:04Z
chunk_07,p173,softer,valid_688_a_1.nii.gz,4a0bf987a605bd36d6fa83f5d2551e4061f813137c2c21ab797d22b525486c74,141821336,20260815T231124Z-8e185556,2026-08-15T23:49:07Z
chunk_07,p173,sharper,valid_688_a_2.nii.gz,fd8d150194e153d605163a751bd61bec01e8ca913331eefd113d9728f025ee08,162673986,20260815T231124Z-8e185556,2026-08-15T23:49:10Z
chunk_07,p174,softer,valid_702_a_1.nii.gz,72fdcb8e91b06ebcf39e42ab4d3ef0914491f959fe78d9c3db3a3ab295d18b11,179784397,20260815T231124Z-8e185556,2026-08-15T23:49:14Z
chunk_07,p174,sharper,valid_702_a_2.nii.gz,5e7dc139323dbc5d5e9d9f33a135c1f0e911cfb01f2f04474749d4ca7707cf12,205312945,20260815T231124Z-8e185556,2026-08-15T23:49:19Z
chunk_07,p175,softer,valid_703_a_1.nii.gz,2f7457861cc825bf5bc01a4d2ec48762a68f94a162e02635cac6c29d01c68390,138392610,20260815T231124Z-8e185556,2026-08-15T23:49:22Z
chunk_07,p175,sharper,valid_703_a_2.nii.gz,7e8bbef28dc93668531ace9723e6e08571d4acb76abe6e745ab304d32f454889,156453036,20260815T231124Z-8e185556,2026-08-15T23:49:25Z
