session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5988081693649292,0x1.3296fc0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.606005072593689,0x1.36464c0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.6080225706100464,0x1.374ebc0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6298355460166931,0x1.4279ce0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.6150532364845276,0x1.3ae8420000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.533795952796936,0x1.114db40000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5809752345085144,0x1.2975960000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.5481992959976196,0x1.18ad940000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.5708516836166382,0x1.2446ac0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.5052051544189453,0x1.02aa400000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.5491434931755066,0x1.1929560000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5397017598152161,0x1.1453ca0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.5886840224266052,0x1.2d67fe0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5825625061988831,0x1.2a45a20000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5807197690010071,0x1.29541a0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.5747338533401489,0x1.2643840000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5239562392234802,0x1.0c43fe0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_softer,p051,softer,valid_1253_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.5630893707275391,0x1.204d400000000p-1
20260815T180544Z-f80be290,chunk_03,p051_sharper,p051,sharper,valid_1253_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.5992830395698547,0x1.32d53a0000000p-1
20260815T180544Z-f80be290,chunk_03,p051_sharper,p051,sharper,valid_1253_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.606105387210846,0x1.3653720000000p-1
20260815T180544Z-f80be290,chunk_03,p051_sharper,p051,sharper,valid_1253_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.6095938682556152,0x1.381cb00000000p-1
20260815T180544Z-f80be290,chunk_03,p051_sharper,p051,sharper,valid_1253_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6278359889984131,0x1.4173b80000000p-1
20260815T180544Z-f80be290,chunk_03,p051_sharper,p051,sharper,valid_1253_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.615842342376709,0x1.3b4fb00000000p-1
