session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,0,Medical material,0.6006139516830444,0x1.3383ac0000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,1,Arterial wall calcification,0.5938606858253479,0x1.300e820000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,2,Cardiomegaly,0.6128919720649719,0x1.39ccfa0000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,3,Pericardial effusion,0.6357865929603577,0x1.4585d20000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,4,Coronary artery wall calcification,0.6008708477020264,0x1.33a5580000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,5,Hiatal hernia,0.5238229632377625,0x1.0c32860000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,6,Lymphadenopathy,0.5792095065116882,0x1.288e260000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,7,Emphysema,0.5345378518104553,0x1.11aef20000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,8,Atelectasis,0.5680419206619263,0x1.22d6640000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,9,Lung nodule,0.494475394487381,0x1.fa57c20000000p-2
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,10,Lung opacity,0.5544983744621277,0x1.1be7360000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,11,Pulmonary fibrotic sequela,0.5265118479728699,0x1.0d92f60000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,12,Pleural effusion,0.6036646962165833,0x1.35138a0000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,13,Mosaic attenuation pattern,0.5876997113227844,0x1.2ce6fa0000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,14,Peribronchial thickening,0.5694909691810608,0x1.2394520000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,15,Consolidation,0.5890563130378723,0x1.2d98ca0000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,16,Bronchiectasis,0.5131450295448303,0x1.06baf20000000p-1
20260815T231124Z-8e185556,chunk_13,p301_softer,p301,softer,valid_362_b_2.nii.gz,Bl56f|Br40f,17,Interlobular septal thickening,0.5762578845024109,0x1.270b460000000p-1
