session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,0,Medical material,0.5869526863098145,0x1.2c85100000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,1,Arterial wall calcification,0.5993935465812683,0x1.32e3b60000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,2,Cardiomegaly,0.6049910187721252,0x1.35c1620000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,3,Pericardial effusion,0.6141027808189392,0x1.3a6bae0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,4,Coronary artery wall calcification,0.5989474654197693,0x1.32a93e0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,5,Hiatal hernia,0.5397142767906189,0x1.14556e0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,6,Lymphadenopathy,0.5720638632774353,0x1.24e58e0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,7,Emphysema,0.5310410261154175,0x1.0fe49c0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,8,Atelectasis,0.5641157031059265,0x1.20d3c60000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,9,Lung nodule,0.5020819902420044,0x1.0110e40000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,10,Lung opacity,0.5402907133102417,0x1.14a0fc0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,11,Pulmonary fibrotic sequela,0.529053807258606,0x1.0ee0240000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,12,Pleural effusion,0.5506603717803955,0x1.19f0280000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,13,Mosaic attenuation pattern,0.6169498562812805,0x1.3be0da0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,14,Peribronchial thickening,0.5660592317581177,0x1.21d2840000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,15,Consolidation,0.5697300434112549,0x1.23b3a80000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,16,Bronchiectasis,0.5150244832038879,0x1.07b14a0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_softer,p376,softer,valid_121_a_2.nii.gz,Bl57d|Br36d,17,Interlobular septal thickening,0.5507072806358337,0x1.19f64e0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,0,Medical material,0.583707332611084,0x1.2adbb00000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,1,Arterial wall calcification,0.6006801128387451,0x1.338c580000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,2,Cardiomegaly,0.6002150774002075,0x1.334f640000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,3,Pericardial effusion,0.6090230345726013,0x1.37d1de0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,4,Coronary artery wall calcification,0.5997097492218018,0x1.330d280000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,5,Hiatal hernia,0.5433114171028137,0x1.162cea0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,6,Lymphadenopathy,0.5699262619018555,0x1.23cd600000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,7,Emphysema,0.5316815376281738,0x1.1038900000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,8,Atelectasis,0.5638138651847839,0x1.20ac360000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,9,Lung nodule,0.5040106177330017,0x1.020dae0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,10,Lung opacity,0.5397469401359558,0x1.1459b60000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,11,Pulmonary fibrotic sequela,0.5300586819648743,0x1.0f63da0000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,12,Pleural effusion,0.5436649918556213,0x1.165b420000000p-1
20260815T231124Z-8e185556,chunk_16,p376_sharper,p376,sharper,valid_121_a_1.nii.gz,Bl57d|Br36d,13,Mosaic attenuation pattern,0.6150850653648376,0x1.3aec6e0000000p-1
