chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_16,p376,softer,valid_121_a_2.nii.gz,9e81584196cf95ece280673231ba7398bc742439a3fc57a4a50b6da9349c6fb9,81002691,20260815T231124Z-8e185556,2026-08-16T01:19:39Z
chunk_16,p376,sharper,valid_121_a_1.nii.gz,65e6b9dd6873a9f658801a2da33530036fee7838099675d59a3a7845abc7d894,93745409,20260815T231124Z-8e185556,2026-08-16T01:19:42Z
chunk_16,p377,softer,valid_1220_a_2.nii.gz,a61759faeb31cb922238fb7a25d685686683a668106af774d31683a6b2d424cc,82436148,20260815T231124Z-8e185556,2026-08-16T01:19:45Z
chunk_16,p377,sharper,valid_1220_a_1.nii.gz,5de81c48cd9962f44fe63e2375af5b470355eca644ceccb5d1c79cb84ccf7a36,94453956,20260815T231124Z-8e185556,2026-08-16T01:19:47Z
chunk_16,p378,softer,valid_1257_a_2.nii.gz,aa0ef05986da2ecc2173940410ac1f95a3ea0d247c5a09044e0da431b42f5e61,58194042,20260815T231124Z-8e185556,2026-08-16T01:19:49Z
chunk_16,p378,sharper,valid_1257_a_1.nii.gz,51ea5d3e9011d24907219ca8363550212b300fabfd5d0adcffbda5a26a57b50f,67547256,20260815T231124Z-8e185556,2026-08-16T01:19:51Z
chunk_16,p379,softer,valid_1266_a_2.nii.gz,c07301375b25471b013fb803d9c59e19fe181e37a4902a1475009cf260dbd2e9,68586764,20260815T231124Z-8e185556,2026-08-16T01:19:53Z
chunk_16,p379,sharper,valid_1266_a_1.nii.gz,d71e0f5c42b08917bfb1e54a9879605e1dc86567473630dc34981d3ca60186fb,80592676,20260815T231124Z-8e185556,2026-08-16T01:19:55Z
chunk_16,p380,softer,valid_215_b_2.nii.gz,7dcfedee361fdd7c95fc088be5a5d19c4a550e238b502f0b829946f2b3ef997d,110301724,20260815T231124Z-8e185556,2026-08-16T01:19:58Z
chunk_16,p380,sharper,valid_215_b_1.nii.gz,5806eb8a5fba33e9e8c7f52c67600a6cedd0ff9fed9bc843375e4ba04615bc8a,127408186,20260815T231124Z-8e185556,2026-08-16T01:20:01Z
chunk_16,p381,softer,valid_215_c_2.nii.gz,fda98a258e816dd6ca25536085ca15292df8f4cf3c80016aea111148b075c46b,103305207,20260815T231124Z-8e185556,2026-08-16T01:20:04Z
chunk_16,p381,sharper,valid_215_c_1.nii.gz,4cdeb4a5e8abaa0f2949a223c0de91c58e59bc0b029c06604ac4c540a738c65c,120420598,20260815T231124Z-8e185556,2026-08-16T01:20:07Z
chunk_16,p382,softer,valid_21_a_2.nii.gz,35e3584d4df021ce301de6aeeb2c80173d396c31a69d9c227e67b770cf7724f9,99580876,20260815T231124Z-8e185556,2026-08-16T01:20:10Z
chunk_16,p382,sharper,valid_21_a_1.nii.gz,e754aa9fe7eb75957b22419ba04655f24000fe630ba544d6b9ad7806843925c2,115507892,20260815T231124Z-8e185556,2026-08-16T01:20:13Z
chunk_16,p383,softer,valid_244_a_2.nii.gz,0ffa9c03417ea3c2d81b213627a979d7086910349c688293898eeda9d382002d,78448154,20260815T231124Z-8e185556,2026-08-16T01:20:16Z
chunk_16,p383,sharper,valid_244_a_1.nii.gz,967cbd43c56fa903be21424bcf53f15beec6d722b9f64cf167cb94bc32fa2aed,91187293,20260815T231124Z-8e185556,2026-08-16T01:20:18Z
