chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_12,p276,softer,valid_168_a_2.nii.gz,1be9e540b7f325a6451bcc51339a6eefafa9d76de464816d48728f32fecfd25f,152926606,20260815T231124Z-8e185556,2026-08-16T00:41:27Z
chunk_12,p276,sharper,valid_168_a_1.nii.gz,6f8797c49c90ad7bafb84cedf168716de04bbae251c2d8a9669b6cf990decaa6,174533625,20260815T231124Z-8e185556,2026-08-16T00:41:32Z
chunk_12,p277,softer,valid_168_b_2.nii.gz,930d8d64fab98502b73d8b6d087a25aa98d4953fcba50006e29253a5d0842aa8,137005648,20260815T231124Z-8e185556,2026-08-16T00:41:35Z
chunk_12,p277,sharper,valid_168_b_1.nii.gz,de87f1e5ea6199abc484e062850fca046b249a33be766b504fae38cf0eb5da73,156779658,20260815T231124Z-8e185556,2026-08-16T00:41:38Z
chunk_12,p278,softer,valid_169_a_2.nii.gz,d37d98f5523b8a2e0bb87f3eb77cb6a3282851b2afb4bc065f7f81d7067f0b39,126165965,20260815T231124Z-8e185556,2026-08-16T00:41:41Z
chunk_12,p278,sharper,valid_169_a_1.nii.gz,e7cc41a16a480516f9e20b60e7fe8976b7d4dcdae7da363b976c7ec9d8e642b2,146206724,20260815T231124Z-8e185556,2026-08-16T00:41:45Z
chunk_12,p279,softer,valid_174_a_2.nii.gz,4b6e16f8d53ebd76baa14323cced5471bfc5bf62318cfd66bbfb539792b7a3bd,111189686,20260815T231124Z-8e185556,2026-08-16T00:41:48Z
chunk_12,p279,sharper,valid_174_a_1.nii.gz,2a8c27b77efa759efeb2618f77423cb51b673ff788a687c2be9a7dc4e96696df,129902948,20260815T231124Z-8e185556,2026-08-16T00:41:51Z
chunk_12,p280,softer,valid_176_a_2.nii.gz,5811db1a66e5a3a14bb58c665cedb60cfefd01ade47e6a5d8f59ec155b6b722d,115010295,20260815T231124Z-8e185556,2026-08-16T00:41:54Z
chunk_12,p280,sharper,valid_176_a_1.nii.gz,2a433eda349d5e8412c7924a1b186b6f0e58754b6d7c39b14ef5037d5b7fdc8c,133131637,20260815T231124Z-8e185556,2026-08-16T00:41:58Z
chunk_12,p281,softer,valid_198_a_2.nii.gz,7876e934ac9fb0b8b3f6785017aa0d8b8e9611370ba8a90ffa56cd0e1906f1d0,128864381,20260815T231124Z-8e185556,2026-08-16T00:42:01Z
chunk_12,p281,sharper,valid_198_a_1.nii.gz,a2429a3976f189d325eb2e2a3ecec9c086944c9affbefab7f26938cf216d1bf7,148741263,20260815T231124Z-8e185556,2026-08-16T00:42:05Z
chunk_12,p282,softer,valid_220_a_2.nii.gz,fbc648971bc5fb1c0a74c1e1c21315f6fd5dde22a2d8756dfa70674c7bf6ea9e,113972425,20260815T231124Z-8e185556,2026-08-16T00:42:08Z
chunk_12,p282,sharper,valid_220_a_1.nii.gz,1996e74527ce0fa9d0672d62382731468b660e45d52168812dfed32023e36aaa,131850950,20260815T231124Z-8e185556,2026-08-16T00:42:11Z
chunk_12,p283,softer,valid_240_a_2.nii.gz,608cb5c2750460ce10500cf1905d17bbece9ceab7f7ab13b58a9c43ca8fa5698,135770175,20260815T231124Z-8e185556,2026-08-16T00:42:14Z
chunk_12,p283,sharper,valid_240_a_1.nii.gz,3bc59b6bf3f2971c6ecf6f4910e202503dbc21c177d890caa312edb469507dce,156047221,20260815T231124Z-8e185556,2026-08-16T00:42:18Z
chunk_12,p284,softer,valid_275_a_2.nii.gz,cf1309e9e626ebdedecfc273a623c99228ee6c9c022b49e8bef667b6912518ef,86564622,20260815T231124Z-8e185556,2026-08-16T00:42:20Z
chunk_12,p284,sharper,valid_275_a_1.nii.gz,6a0d99752cec98c7247cffc186466a8f8837412be4459cbca9ed119310a83ed9,99104823,20260815T231124Z-8e185556,2026-08-16T00:42:23Z
chunk_12,p285,softer,valid_277_a_2.nii.gz,e168a7a8a54a79688789dcfd5e651712c58300bb107b5d12e0c3c5decfa28ca0,125165260,20260815T231124Z-8e185556,2026-08-16T00:42:27Z
chunk_12,p285,sharper,valid_277_a_1.nii.gz,4ce07ac4815692430ea4ec6fb6a0ad5d3ab7f600d3a92891c62fa8d29740f2b2,143854714,20260815T231124Z-8e185556,2026-08-16T00:42:31Z
chunk_12,p286,softer,valid_277_b_2.nii.gz,ca011d83dc67748128d2a4e36b10b0d42b8eb4b6cd714e37bed5144f9161abd7,129022061,20260815T231124Z-8e185556,2026-08-16T00:42:34Z
chunk_12,p286,sharper,valid_277_b_1.nii.gz,9f2d4487853676ae593b2de7f455aa4beec97f21723ba4902b1826351ac39710,148972672,20260815T231124Z-8e185556,2026-08-16T00:42:37Z
chunk_12,p287,softer,valid_277_d_2.nii.gz,22f566382ab385061666362bfe05fea259bac8ef1ae982773910cd289855d3c3,120199137,20260815T231124Z-8e185556,2026-08-16T00:42:41Z
chunk_12,p287,sharper,valid_277_d_1.nii.gz,f8b1459b8f5e46f194bf07ebffe46e31725e4c9ef04a1b6d44dce05178a746d8,138858638,20260815T231124Z-8e185556,2026-08-16T00:42:44Z
chunk_12,p288,softer,valid_277_e_2.nii.gz,95a65db31d06e671e4e72f239f3d8ee0fd9dfe76036f0f2a401587e57631cb33,108854179,20260815T231124Z-8e185556,2026-08-16T00:42:47Z
chunk_12,p288,sharper,valid_277_e_1.nii.gz,98d1e4087634f2c544e1a4fbd6e418e34fa8dd5f82fe51a637f9726161c07eb9,125560208,20260815T231124Z-8e185556,2026-08-16T00:42:50Z
chunk_12,p289,softer,valid_277_f_2.nii.gz,cd270e851bcde2025f23ae46532743704bd47afb1e53913d33019f96bfbece7c,106770801,20260815T231124Z-8e185556,2026-08-16T00:42:53Z
chunk_12,p289,sharper,valid_277_f_1.nii.gz,a22807040b1e4c06b8a08d16d291c03ff1daab9ce10488c6a16d93b0bca31fff,123321397,20260815T231124Z-8e185556,2026-08-16T00:42:56Z
chunk_12,p290,softer,valid_278_b_2.nii.gz,72cb69c376e59ce6f90af7686960df00c9346251c929050b60d95b60fd203a52,121662533,20260815T231124Z-8e185556,2026-08-16T00:42:59Z
chunk_12,p290,sharper,valid_278_b_1.nii.gz,acbe93bd6800a49fae1c1bb464a3ab6e91161ec3ebc9f3a4852baaf728ca4788,140986219,20260815T231124Z-8e185556,2026-08-16T00:43:03Z
chunk_12,p291,softer,valid_281_a_2.nii.gz,a1de288fb60743dcbac25cfd1de349ff2c7cc94ac1c247933af9ac433bee8a9e,110153465,20260815T231124Z-8e185556,2026-08-16T00:43:05Z
chunk_12,p291,sharper,valid_281_a_1.nii.gz,171b22b09194446aa81c80480fe03ebb498a924e13042173903e63e1d3a07100,127990216,20260815T231124Z-8e185556,2026-08-16T00:43:08Z
chunk_12,p292,softer,valid_285_a_2.nii.gz,1d382a772c7cefb777f759cf1e9d6ac7181c3859866d291a34f54b1b4f77dabb,110680370,20260815T231124Z-8e185556,2026-08-16T00:43:11Z
chunk_12,p292,sharper,valid_285_a_1.nii.gz,1926b51fb2a0cb5979acad40db39ff655aaf72f5da13f186720126c9040ab399,129459434,20260815T231124Z-8e185556,2026-08-16T00:43:14Z
chunk_12,p293,softer,valid_286_a_2.nii.gz,847884b58888390747ba7579dd7e73dfd3e2fab7b27b06f50c077beb7af1d931,101624819,20260815T231124Z-8e185556,2026-08-16T00:43:17Z
chunk_12,p293,sharper,valid_286_a_1.nii.gz,fb0e86924b9f81fffdb9471421d804260b46d0fee5f8f06d49feb6f15e137f38,118612981,20260815T231124Z-8e185556,2026-08-16T00:43:19Z
chunk_12,p294,softer,valid_302_a_2.nii.gz,e1de2b64e80992e4a29138d0173b7ae6c81c8ee219c54f004a22a2365aaad789,134223660,20260815T231124Z-8e185556,2026-08-16T00:43:23Z
chunk_12,p294,sharper,valid_302_a_1.nii.gz,d611da4e28c75cdd3a067adf1ba9bb2309bbefe2b6efb5f5a5f3db67e617d66c,156782150,20260815T231124Z-8e185556,2026-08-16T00:43:27Z
chunk_12,p295,softer,valid_322_a_2.nii.gz,f096852480433e23d800671d305aba1824fbd158eedcf77bf64a497da4f32fdd,110193556,20260815T231124Z-8e185556,2026-08-16T00:43:30Z
chunk_12,p295,sharper,valid_322_a_1.nii.gz,203c33eae55df30110d2a9d74172055d544198ed1d873a4b58b31b4492828e68,128353987,20260815T231124Z-8e185556,2026-08-16T00:43:32Z
chunk_12,p296,softer,valid_331_e_2.nii.gz,d09c4bc05f6902cae4470a1361454322fe2f42271a699344857f42ca26d6482a,133050936,20260815T231124Z-8e185556,2026-08-16T00:43:36Z
chunk_12,p296,sharper,valid_331_e_1.nii.gz,3222fbb4351dae78d605b9d4f3440ddfca81ade226296814dd9fc28c3ccee851,153065070,20260815T231124Z-8e185556,2026-08-16T00:43:42Z
chunk_12,p297,softer,valid_333_b_2.nii.gz,0d3a6d53d874d089e3ba509e9789c86883c395380da97acf1a0a7fcd271b896e,120248836,20260815T231124Z-8e185556,2026-08-16T00:43:44Z
chunk_12,p297,sharper,valid_333_b_1.nii.gz,ce66e0bdc2ecdaa9ae6312f9d974661aa8a7ddecae8a52715fc2487feeed8fda,140318422,20260815T231124Z-8e185556,2026-08-16T00:43:47Z
chunk_12,p298,softer,valid_342_a_2.nii.gz,916980793b1a4104427f6f9da852ada940e60c8c85df96dba50162f27807b7a4,115128218,20260815T231124Z-8e185556,2026-08-16T00:43:50Z
chunk_12,p298,sharper,valid_342_a_1.nii.gz,59cbcd20782f98bb0d1d7994fc6b6ce988410fe6672715551171e69dc6af8387,134048822,20260815T231124Z-8e185556,2026-08-16T00:43:53Z
chunk_12,p299,softer,valid_359_a_2.nii.gz,245ee1d6397dc83df6d8de9cf36620d5d2097722b8cf25486f225a9281651021,127905842,20260815T231124Z-8e185556,2026-08-16T00:43:57Z
chunk_12,p299,sharper,valid_359_a_1.nii.gz,228f82670de081d060a25b05209f6499ebf38e78a297677fff04435975880b40,148314322,20260815T231124Z-8e185556,2026-08-16T00:44:01Z
chunk_12,p300,softer,valid_362_a_2.nii.gz,53bd0cacd24e5c36f67060c5cad622672b1bf4e4e4228cc7d94045e806ba23ba,106536581,20260815T231124Z-8e185556,2026-08-16T00:44:03Z
chunk_12,p300,sharper,valid_362_a_1.nii.gz,b259fadd45eaa7d2419b337a1adf31147a679e097b1d9e2383d5d0d0458c7302,122031912,20260815T231124Z-8e185556,2026-08-16T00:44:08Z
