chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_17,p401,softer,valid_622_a_2.nii.gz,32acdbcf223430e00f2442b3128f4e1af117535fcf43515cbc88b18bb94d9061,69737471,20260815T231124Z-8e185556,2026-08-16T01:27:13Z
chunk_17,p401,sharper,valid_622_a_1.nii.gz,7219be23d8344b34935a93a31d241e51c6436f0a5ef379aedbb048a4a00fc473,80206718,20260815T231124Z-8e185556,2026-08-16T01:27:16Z
chunk_17,p402,softer,valid_624_b_2.nii.gz,2a9bbbc679e644290fed0d08c6d2628c97ec5b81931756c563e09d0aacae5696,83373089,20260815T231124Z-8e185556,2026-08-16T01:27:18Z
chunk_17,p402,sharper,valid_624_b_1.nii.gz,6430034be2bdc36ae8db28195292d5a9eb0fef27a3fa63e58c3b0c5f5b4f4a8d,95329965,20260815T231124Z-8e185556,2026-08-16T01:27:20Z
chunk_17,p403,softer,valid_64_b_2.nii.gz,bfd19f040e0b5083fe436eff90e1ca3089caf9cedff91589dd1422f9017f7ef4,104720974,20260815T231124Z-8e185556,2026-08-16T01:27:24Z
chunk_17,p403,sharper,valid_64_b_1.nii.gz,a1c612f259f4481937e0672d11066034147eba68ed7f2034b481024cf8f674a0,120609054,20260815T231124Z-8e185556,2026-08-16T01:27:27Z
chunk_17,p404,softer,valid_662_a_2.nii.gz,a9028aac7ff92140e84f07d3586f7456c3d7618e722318db81788fc305316115,104383919,20260815T231124Z-8e185556,2026-08-16T01:27:30Z
chunk_17,p404,sharper,valid_662_a_1.nii.gz,903ede17bd1871438df796e811b1ba3493a405e76ccdb625d8551c6612d64b77,121332675,20260815T231124Z-8e185556,2026-08-16T01:27:33Z
chunk_17,p405,softer,valid_668_b_2.nii.gz,63abcb4d0393e876be4a8b4fd89e1a7847f2f46d1a061138e2ff3cf8b685e6f5,90227379,20260815T231124Z-8e185556,2026-08-16T01:27:35Z
chunk_17,p405,sharper,valid_668_b_1.nii.gz,349e78d31493474005fb75c006f18317ebcd9e6a8a53503f1e8fc8a4cc841902,103720746,20260815T231124Z-8e185556,2026-08-16T01:27:38Z
