session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,0,Medical material,0.5544101595878601,0x1.1bdba60000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,1,Arterial wall calcification,0.5393593907356262,0x1.1426ea0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,2,Cardiomegaly,0.4840729236602783,0x1.efb0d00000000p-2
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,3,Pericardial effusion,0.5689540505409241,0x1.234df20000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,4,Coronary artery wall calcification,0.5563936829566956,0x1.1cdfa20000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,5,Hiatal hernia,0.5131447911262512,0x1.06baea0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,6,Lymphadenopathy,0.5319801568984985,0x1.105fb40000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,7,Emphysema,0.530333936214447,0x1.0f87ee0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,8,Atelectasis,0.5330881476402283,0x1.10f0ee0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,9,Lung nodule,0.5303738117218018,0x1.0f8d280000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,10,Lung opacity,0.5015185475349426,0x1.00c70a0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,11,Pulmonary fibrotic sequela,0.5517376661300659,0x1.1a7d5c0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,12,Pleural effusion,0.4535102844238281,0x1.d065000000000p-2
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,13,Mosaic attenuation pattern,0.5377523899078369,0x1.1354480000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,14,Peribronchial thickening,0.575259804725647,0x1.2688740000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,15,Consolidation,0.5110916495323181,0x1.05adce0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,16,Bronchiectasis,0.5619899034500122,0x1.1fbd240000000p-1
20260815T231124Z-8e185556,chunk_11,p251_softer,p251,softer,valid_1188_a_2.nii.gz,Bl56f|Br40f,17,Interlobular septal thickening,0.4958459138870239,0x1.fbbf080000000p-2
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,0,Medical material,0.5774093270301819,0x1.27a2320000000p-1
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,1,Arterial wall calcification,0.5587584972381592,0x1.1e15980000000p-1
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,2,Cardiomegaly,0.5183839201927185,0x1.09699e0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,3,Pericardial effusion,0.5947544574737549,0x1.3083a80000000p-1
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,4,Coronary artery wall calcification,0.5774497389793396,0x1.27a77e0000000p-1
20260815T231124Z-8e185556,chunk_11,p251_sharper,p251,sharper,valid_1188_a_1.nii.gz,Bl56f|Br40f,5,Hiatal hernia,0.514288067817688,0x1.0750c40000000p-1
