chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_04,p076,softer,valid_246_a_1.nii.gz,62c8e5cb6980bbbfea70422ee76d6a39e2e92563a614028b9381e7fc14dc474c,177130072,20260815T180544Z-f80be290,2026-08-15T19:32:20Z
chunk_04,p076,sharper,valid_246_a_2.nii.gz,854762f13679b215a9adeff1c131371b3292644391aae86812f9319e39e7b50a,202799182,20260815T180544Z-f80be290,2026-08-15T19:32:44Z
chunk_04,p077,softer,valid_264_a_1.nii.gz,d6215fcbdbb9251a9e26bc08e5355fabf58edabd1c7d1975d01ca5cf163c8ace,168158190,20260815T180544Z-f80be290,2026-08-15T19:33:02Z
chunk_04,p077,sharper,valid_264_a_2.nii.gz,3114a1e5c3e06c6a2275843a5b2c84d0fcf12443006040af0e17af4c741854fc,190567432,20260815T180544Z-f80be290,2026-08-15T19:33:23Z
chunk_04,p078,softer,valid_265_a_1.nii.gz,88cc923ad1869ffce9f15b98d69cc07de6246381b7ec75d6d675689bee173998,139686644,20260815T180544Z-f80be290,2026-08-15T19:33:40Z
chunk_04,p078,sharper,valid_265_a_2.nii.gz,d10dc4ddfffef4fc1718b848d951d7be882510876acfec98de86e781e289eec2,159049245,20260815T180544Z-f80be290,2026-08-15T19:33:59Z
chunk_04,p079,softer,valid_271_a_1.nii.gz,2236fbdff5edbb7ed791156a36b3efb205df731265c43915ad8333dc3b00e507,143995123,20260815T180544Z-f80be290,2026-08-15T19:34:17Z
chunk_04,p079,sharper,valid_271_a_2.nii.gz,913161e480c8b460ef4079cb16104da515f811835143bc35053f5c80e8fff849,164643398,20260815T180544Z-f80be290,2026-08-15T19:34:37Z
chunk_04,p080,softer,valid_278_a_1.nii.gz,7d8c265767e28c4504d5712706c207f97cd632a8aba2c6b986c7f0440c79dc9d,163811305,20260815T180544Z-f80be290,2026-08-15T19:34:55Z
chunk_04,p080,sharper,valid_278_a_2.nii.gz,387d2f4903c2124a6914d6397aab189a4e007dc0b35d9c4174e44037fe598942,186480960,20260815T180544Z-f80be290,2026-08-15T19:35:13Z
chunk_04,p081,softer,valid_279_a_1.nii.gz,d52b83e8ac707d3042f4e603a2891b66d527526e6c2f00bd9a3ead853172ba04,164738663,20260815T180544Z-f80be290,2026-08-15T19:35:33Z
