session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5118181705474854,0x1.060d080000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.4480079710483551,0x1.cac29a0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.39205506443977356,0x1.9176e20000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.5255111455917358,0x1.0d0fcc0000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.4649995267391205,0x1.dc28d60000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.470037043094635,0x1.e151640000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.48647457361221313,0x1.f226640000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.5100188851356506,0x1.0521320000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.47865167260169983,0x1.ea23aa0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.5271779298782349,0x1.0dea440000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.4802353084087372,0x1.ebc2ce0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5383120179176331,0x1.139da20000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.4015233516693115,0x1.9b28f00000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.43496599793434143,0x1.bd67ba0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5407658219337463,0x1.14df420000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.4747487008571625,0x1.e624860000000p-2
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5541191697120667,0x1.1bb5820000000p-1
20260815T180544Z-f80be290,chunk_04,p076_softer,p076,softer,valid_246_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.44111737608909607,0x1.c3b4460000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.5013717412948608,0x1.00b3cc0000000p-1
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.4444282054901123,0x1.c718300000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.3831721842288971,0x1.885e4a0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.5122544169425964,0x1.0646360000000p-1
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.45898550748825073,0x1.d6004c0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.4757079780101776,0x1.e71ffe0000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.4785177707672119,0x1.ea00900000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,7,Emphysema,0.5069851279258728,0x1.03938e0000000p-1
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,8,Atelectasis,0.47076496481895447,0x1.e210360000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,9,Lung nodule,0.5288708806037903,0x1.0ec82a0000000p-1
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,10,Lung opacity,0.4728027284145355,0x1.e426660000000p-2
20260815T180544Z-f80be290,chunk_04,p076_sharper,p076,sharper,valid_246_a_2.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5364572405815125,0x1.12aa860000000p-1
