session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5407495498657227,0x1.14dd200000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5115507245063782,0x1.05e9fa0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.5240950584411621,0x1.0c56300000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6041672825813293,0x1.35556a0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.5079527497291565,0x1.0412620000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.5112053751945496,0x1.05bcb60000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5298758745193481,0x1.0f4be40000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.4868721067905426,0x1.f28e9a0000000p-2
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.5163577795028687,0x1.08600c0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.49263978004455566,0x1.f876900000000p-2
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.5261892676353455,0x1.0d68ae0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5036874413490295,0x1.01e3520000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.4737769365310669,0x1.e525c80000000p-2
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5601630806922913,0x1.1ecdb20000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5282256603240967,0x1.0e73980000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.5605432987213135,0x1.1eff880000000p-1
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.4957813322544098,0x1.fbae1a0000000p-2
20260815T231124Z-8e185556,chunk_10,p226_softer,p226,softer,valid_947_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.5149453282356262,0x1.07a6ea0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.5394676327705383,0x1.14351a0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5247053503990173,0x1.0ca62e0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.5250629186630249,0x1.0cd50c0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6030970811843872,0x1.34c9240000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.5171622037887573,0x1.08c97c0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.5209105014801025,0x1.0ab4c80000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5332371592521667,0x1.1104760000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,7,Emphysema,0.4907592535018921,0x1.f689980000000p-2
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,8,Atelectasis,0.5201162099838257,0x1.0a4cac0000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,9,Lung nodule,0.4969116449356079,0x1.fcd6680000000p-2
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,10,Lung opacity,0.5229659676551819,0x1.0bc2320000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5074515342712402,0x1.03d0b00000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,12,Pleural effusion,0.46819889545440674,0x1.df6f880000000p-2
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5674305558204651,0x1.2286420000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5298458337783813,0x1.0f47f40000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,15,Consolidation,0.5551806092262268,0x1.1c40a20000000p-1
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.49821633100509644,0x1.fe2c6c0000000p-2
20260815T231124Z-8e185556,chunk_10,p226_sharper,p226,sharper,valid_947_a_2.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.5124809145927429,0x1.0663e60000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5929328203201294,0x1.2f94e40000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.6004855632781982,0x1.3372d80000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.6188218593597412,0x1.3cd6380000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6190725564956665,0x1.3cf7140000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.6079639196395874,0x1.37470c0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.536617636680603,0x1.12bf8c0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5839442610740662,0x1.2afabe0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.5365488529205322,0x1.12b6880000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.5663622617721558,0x1.21fa3c0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.49669739603996277,0x1.fc9e3e0000000p-2
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.5565897822380066,0x1.1cf9560000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5296697616577148,0x1.0f30e00000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.5936932563781738,0x1.2ff8900000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5974282026290894,0x1.31e21c0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5736197829246521,0x1.25b17e0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.5878117680549622,0x1.2cf5aa0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5109376311302185,0x1.05999e0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_softer,p227,softer,valid_94_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.5766372084617615,0x1.273cfe0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.592226505279541,0x1.2f38500000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5996686816215515,0x1.3307c60000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.6191878318786621,0x1.3d06300000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6177046298980713,0x1.3c43c80000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.6067649722099304,0x1.36a9e60000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.5365020632743835,0x1.12b0660000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5840213298797607,0x1.2b04d80000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,7,Emphysema,0.5365213751792908,0x1.12b2ee0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,8,Atelectasis,0.5666289925575256,0x1.221d320000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,9,Lung nodule,0.4957265257835388,0x1.fb9fbc0000000p-2
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,10,Lung opacity,0.556952178478241,0x1.1d28d60000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5289140939712524,0x1.0ecdd40000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,12,Pleural effusion,0.5961633324623108,0x1.313c520000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5969998240470886,0x1.31a9f60000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5737531781196594,0x1.25c2fa0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,15,Consolidation,0.5889548063278198,0x1.2d8b7c0000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5104780197143555,0x1.055d600000000p-1
20260815T231124Z-8e185556,chunk_10,p227_sharper,p227,sharper,valid_94_a_2.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.5777509808540344,0x1.27cefa0000000p-1
20260815T231124Z-8e185556,chunk_10,p228_softer,p228,softer,valid_963_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5657599568367004,0x1.21ab4a0000000p-1
20260815T231124Z-8e185556,chunk_10,p228_softer,p228,softer,valid_963_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5745309591293335,0x1.2628ec0000000p-1
20260815T231124Z-8e185556,chunk_10,p228_softer,p228,softer,valid_963_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.5149703621864319,0x1.07aa320000000p-1
20260815T231124Z-8e185556,chunk_10,p228_softer,p228,softer,valid_963_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.5810550451278687,0x1.29800c0000000p-1
20260815T231124Z-8e185556,chunk_10,p228_softer,p228,softer,valid_963_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.5851818323135376,0x1.2b9cf40000000p-1
