chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_05,p101,softer,valid_404_a_1.nii.gz,ee357e7a9e169498d0ed53e9eb03761e3b21e5d6d5bab7aefe5e3fe958315ada,141404562,20260815T231124Z-8e185556,2026-08-15T23:24:20Z
chunk_05,p101,sharper,valid_404_a_2.nii.gz,577e6068c2fe4dc16282c2e7f3fb0019c515d8417066c127d675d3b56eee6ce2,161325663,20260815T231124Z-8e185556,2026-08-15T23:24:23Z
chunk_05,p102,softer,valid_410_a_1.nii.gz,ad87990a53eef3c650c9029ee810b191527fe0ba4f503d3675bf52188ba9ae79,144637387,20260815T231124Z-8e185556,2026-08-15T23:24:27Z
chunk_05,p102,sharper,valid_410_a_2.nii.gz,a0049912505653d06adba8301d2f797563ba6c1a8ce32096ef64821449e14c34,165121040,20260815T231124Z-8e185556,2026-08-15T23:24:31Z
chunk_05,p103,softer,valid_413_a_1.nii.gz,870ee8445ee118fcfe12c6e6ad2caae07f2a90432e525ff269e58b671955e877,153123312,20260815T231124Z-8e185556,2026-08-15T23:24:34Z
chunk_05,p103,sharper,valid_413_a_2.nii.gz,d9ae1158fb9fc5eee3b1186267e5a56814b31760dabfd1eff361994ea6b0850f,173536398,20260815T231124Z-8e185556,2026-08-15T23:24:40Z
chunk_05,p104,softer,valid_414_b_1.nii.gz,e25acf7b08ece5e80447fd3dc8a421d6e8fb9ce3ff97e229984680a0f8b9c50d,168621754,20260815T231124Z-8e185556,2026-08-15T23:24:43Z
chunk_05,p104,sharper,valid_414_b_2.nii.gz,94694e86464b312600803efd289e78bdee7cad225a0ab1450ff646b6f280aa25,192044524,20260815T231124Z-8e185556,2026-08-15T23:24:47Z
chunk_05,p105,softer,valid_423_c_1.nii.gz,9df79322afb59296994f359341fb9b93e0fab1f45da63e8173ae43d4439b023f,149227911,20260815T231124Z-8e185556,2026-08-15T23:24:51Z
chunk_05,p105,sharper,valid_423_c_2.nii.gz,34543694aafc28965d8549e72496be42b5b3e59818fe2bdd7e43753b172a531e,169350509,20260815T231124Z-8e185556,2026-08-15T23:24:55Z
chunk_05,p106,softer,valid_424_a_1.nii.gz,9e5e68e7a0b5dc7e402207a3329fee4f381ac4c140c7ca9243c9651b235f9a77,137919734,20260815T231124Z-8e185556,2026-08-15T23:24:58Z
chunk_05,p106,sharper,valid_424_a_2.nii.gz,5867dd16f5b5ef1cb8dafa86b9b32199d721d06674a045f15e98a281134ef815,158843427,20260815T231124Z-8e185556,2026-08-15T23:25:01Z
chunk_05,p107,softer,valid_427_a_1.nii.gz,55df8e29a2d2ef7ee006cd4b9471742872001d6094b100cccd9e374f21c79aee,129646037,20260815T231124Z-8e185556,2026-08-15T23:25:04Z
chunk_05,p107,sharper,valid_427_a_2.nii.gz,2ce6283202e8dfc3cef1e618103ac19e02f9ca753d8ab38e181f31d469a8f872,146963076,20260815T231124Z-8e185556,2026-08-15T23:25:08Z
chunk_05,p108,softer,valid_432_a_1.nii.gz,36534bd6d7105f18b72dec35cc67d37a900891cff3b88363a7977073d394c2f6,144150348,20260815T231124Z-8e185556,2026-08-15T23:25:11Z
chunk_05,p108,sharper,valid_432_a_2.nii.gz,063d2115f7b7713f843b5641ad21508037e89a395e3af66505ab30d8d2db4895,164260884,20260815T231124Z-8e185556,2026-08-15T23:25:15Z
chunk_05,p109,softer,valid_433_a_1.nii.gz,a8f00387b1070d66a996ad7743bf41f450510a7a9bec1216b9b27880c20f3b80,142193492,20260815T231124Z-8e185556,2026-08-15T23:25:20Z
chunk_05,p109,sharper,valid_433_a_2.nii.gz,1f256c365b77f1495070337f6d404898f77b6acf07fdf59db394e243638d3c1b,160510590,20260815T231124Z-8e185556,2026-08-15T23:25:24Z
chunk_05,p110,softer,valid_442_a_1.nii.gz,b202c06850f26454a3aeaedc0563a63cf5aca8e61f1a220c77c013f82c982810,169492414,20260815T231124Z-8e185556,2026-08-15T23:25:28Z
chunk_05,p110,sharper,valid_442_a_2.nii.gz,216b8f3bc570e5e656cba1b25479ff903a5f89538dcc263b393b054917529a75,192447172,20260815T231124Z-8e185556,2026-08-15T23:25:32Z
chunk_05,p111,softer,valid_446_b_1.nii.gz,21417ee09051957d3ee67fbeaba936707877c74d7797d11395fac3227a6b6879,143907060,20260815T231124Z-8e185556,2026-08-15T23:25:34Z
chunk_05,p111,sharper,valid_446_b_2.nii.gz,e78918fa49f0200972e1e1a451a0608ca9772dc69bac54542afa070ada811b94,164217329,20260815T231124Z-8e185556,2026-08-15T23:25:38Z
chunk_05,p112,softer,valid_448_a_1.nii.gz,df1d0c4629fb4b9cdfaad34c85114a60f1e214dcb16272a1dd7cc01014f7e0f3,151471149,20260815T231124Z-8e185556,2026-08-15T23:25:42Z
chunk_05,p112,sharper,valid_448_a_2.nii.gz,8f947b1ae679b787c15dad51e0fb5cbed7002f54884b73eedc46469c8f9a83ee,172077742,20260815T231124Z-8e185556,2026-08-15T23:25:45Z
chunk_05,p113,softer,valid_44_a_1.nii.gz,093b2d4290bf956cc89d64f1d3cfe194e3a5d7fdebe655b1c5ad48cdf0cde982,121897141,20260815T231124Z-8e185556,2026-08-15T23:25:48Z
chunk_05,p113,sharper,valid_44_a_2.nii.gz,5356de67ab145455bb43de32cdde2123b12c5d4bcb716e359b36ecb929ab1b10,138025664,20260815T231124Z-8e185556,2026-08-15T23:25:51Z
chunk_05,p114,softer,valid_452_a_1.nii.gz,cd39bf888170c3c360ef622f0613161a37ff2260f73b6e66d0587acb27c75b72,154439787,20260815T231124Z-8e185556,2026-08-15T23:25:54Z
chunk_05,p114,sharper,valid_452_a_2.nii.gz,dd8757d19ef77e212bab7997ff78fe20ca3bdd65d4394da195e5e86b22afd0b5,177437196,20260815T231124Z-8e185556,2026-08-15T23:26:00Z
