session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.4532645046710968,0x1.d024920000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.3801250159740448,0x1.853f7e0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.34810784459114075,0x1.6476620000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.45963966846466064,0x1.d6abc80000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.3918727934360504,0x1.91471a0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.44907233119010925,0x1.cbd99e0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.4398361146450043,0x1.c264660000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.45760536193847656,0x1.d496800000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.4423360526561737,0x1.c4f3be0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.5140681862831116,0x1.0733f20000000p-1
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.453458309173584,0x1.d057600000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5089909434318542,0x1.049a760000000p-1
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.34808722138404846,0x1.6470fa0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.4247174561023712,0x1.b2e9220000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5009898543357849,0x1.0081be0000000p-1
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.4456796944141388,0x1.c860420000000p-2
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5206009745597839,0x1.0a8c360000000p-1
20260815T231124Z-8e185556,chunk_05,p101_softer,p101,softer,valid_404_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.4072393774986267,0x1.a1035c0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.45427778363227844,0x1.d12e320000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.3830567002296448,0x1.8840040000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.3514898121356964,0x1.67ecf20000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.45932286977767944,0x1.d658bc0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.3939600884914398,0x1.936a460000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.45171451568603516,0x1.ce8e400000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.4408496618270874,0x1.c36e180000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,7,Emphysema,0.45983362197875977,0x1.d6dea00000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,8,Atelectasis,0.44371670484542847,0x1.c65dac0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,9,Lung nodule,0.5140978097915649,0x1.0737d40000000p-1
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,10,Lung opacity,0.4549373388290405,0x1.d1db180000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5098972916603088,0x1.0511420000000p-1
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,12,Pleural effusion,0.3502945601940155,0x1.66b39e0000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.4268093705177307,0x1.b50d840000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5012919306755066,0x1.00a9560000000p-1
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,15,Consolidation,0.4472726285457611,0x1.ca01d60000000p-2
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5189910531044006,0x1.09b9320000000p-1
20260815T231124Z-8e185556,chunk_05,p101_sharper,p101,sharper,valid_404_a_2.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.408438116312027,0x1.a23d9a0000000p-2
