session_id,chunk,execution,pair_id,role,volume_name,stratum,head_index,head_name,score,score_hex
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,0,Medical material,0.5576781630516052,0x1.1d87fe0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.5044480562210083,0x1.0247040000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.5028561949729919,0x1.01765e0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.6058365702629089,0x1.3630360000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.5089902877807617,0x1.049a600000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.49147525429725647,0x1.f7454a0000000p-2
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5208967924118042,0x1.0ab2fc0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,7,Emphysema,0.5021777749061584,0x1.011d720000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,8,Atelectasis,0.5273172855377197,0x1.0dfc880000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,9,Lung nodule,0.5097201466560364,0x1.04fa0a0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,10,Lung opacity,0.5023235082626343,0x1.01308c0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,11,Pulmonary fibrotic sequela,0.5103939771652222,0x1.05525c0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,12,Pleural effusion,0.46287134289741516,0x1.d9faf20000000p-2
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,13,Mosaic attenuation pattern,0.5261149406433105,0x1.0d5ef00000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,14,Peribronchial thickening,0.5419877767562866,0x1.157f6c0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,15,Consolidation,0.5150088667869568,0x1.07af3e0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,16,Bronchiectasis,0.5153981447219849,0x1.07e2440000000p-1
20260815T231124Z-8e185556,chunk_08,p176_softer,p176,softer,valid_71_a_1.nii.gz,Br40f|Br60f,17,Interlobular septal thickening,0.49700814485549927,0x1.fcefb40000000p-2
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,0,Medical material,0.5446509122848511,0x1.16dc7c0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,1,Arterial wall calcification,0.49666616320610046,0x1.fc960e0000000p-2
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,2,Cardiomegaly,0.47940802574157715,0x1.eae9f00000000p-2
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,3,Pericardial effusion,0.590269923210144,0x1.2e37dc0000000p-1
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,4,Coronary artery wall calcification,0.49929818511009216,0x1.ff48060000000p-2
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,5,Hiatal hernia,0.49766451120376587,0x1.fd9bc40000000p-2
20260815T231124Z-8e185556,chunk_08,p176_sharper,p176,sharper,valid_71_a_2.nii.gz,Br40f|Br60f,6,Lymphadenopathy,0.5131399035453796,0x1.06ba460000000p-1
